epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
28,45181,3.809788465499878,1.422072410583496,2.9891374111175537,0.5368159413337708,3.6914892196655273,1.2940982580184937,2.872471809387207,0.5436047911643982,4.394037246704102,1.7257602214813232,3.563042402267456,0.6193353533744812,3.6706552505493164,1.2763761281967163,2.851959705352783,0.5430988669395447,,,,,,,,,,,,,,,,
29,46739,,,,,,,,,,,,,,,,,3.963759183883667,1.5327547788619995,3.14189076423645,0.5823389291763306,3.6927335262298584,1.2543531656265259,2.8710038661956787,0.545199990272522,5.265956878662109,1.9612863063812256,4.425675868988037,0.6944444179534912,3.642428159713745,1.2171944379806519,2.8210055828094482,0.5393657088279724
29,46739,3.8470065593719482,1.4079971313476562,3.026733636856079,0.5601990222930908,3.6744046211242676,1.2820271253585815,2.855998992919922,0.5463338494300842,4.53372859954834,1.742064356803894,3.705353260040283,0.6223564743995667,3.646437406539917,1.264067530632019,2.828347682952881,0.5439847707748413,,,,,,,,,,,,,,,,
30,48297,,,,,,,,,,,,,,,,,3.854037046432495,1.4751405715942383,3.0370755195617676,0.560859203338623,3.5446691513061523,1.2032629251480103,2.7267513275146484,0.5012000203132629,5.355939865112305,1.8816449642181396,4.521612644195557,0.6527777910232544,3.4869987964630127,1.1671656370162964,2.6692535877227783,0.4932357370853424
30,48297,3.6940107345581055,1.35861337184906,2.8750882148742676,0.5313432812690735,3.5590083599090576,1.2315863370895386,2.7416422367095947,0.5213709473609924,4.405205249786377,1.6628659963607788,3.5749270915985107,0.6283987760543823,3.534579277038574,1.2139532566070557,2.7175447940826416,0.5189138650894165,,,,,,,,,,,,,,,,
31,49855,,,,,,,,,,,,,,,,,3.7790606021881104,1.435876727104187,2.963240623474121,0.553699254989624,3.523487091064453,1.2116814851760864,2.707695722579956,0.498199999332428,5.275979995727539,1.9083753824234009,4.447393417358398,0.6111111044883728,3.4717540740966797,1.1797231435775757,2.6561689376831055,0.4912397563457489
31,49855,3.6611626148223877,1.3169939517974854,2.8431050777435303,0.5333333611488342,3.539801597595215,1.2191001176834106,2.722750425338745,0.5161937475204468,4.619122505187988,1.7239288091659546,3.789257287979126,0.6314199566841125,3.5131704807281494,1.2029833793640137,2.6963977813720703,0.5129783749580383,,,,,,,,,,,,,,,,
32,51413,,,,,,,,,,,,,,,,,3.735402822494507,1.4265787601470947,2.9214577674865723,0.5441527366638184,3.522979736328125,1.1945010423660278,2.7076284885406494,0.5055999755859375,5.36060905456543,1.8910446166992188,4.524076461791992,0.6388888955116272,3.4738969802856445,1.1618129014968872,2.6587538719177246,0.4998891055583954
32,51413,3.7098047733306885,1.356092929840088,2.892017126083374,0.5373134613037109,3.5259156227111816,1.2202122211456299,2.7089314460754395,0.5159931182861328,4.50191593170166,1.663422703742981,3.671476364135742,0.6435045599937439,3.4952361583709717,1.2016152143478394,2.6785213947296143,0.5122253894805908,,,,,,,,,,,,,,,,
33,52971,,,,,,,,,,,,,,,,,3.7193055152893066,1.3933782577514648,2.90828013420105,0.5250596404075623,3.4815621376037598,1.1731553077697754,2.6667850017547607,0.5044000148773193,5.350723743438721,1.9093176126480103,4.520007133483887,0.6111111044883728,3.4296226501464844,1.1409367322921753,2.614750623703003,0.5007762312889099
