epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
12,20253,4.31130313873291,1.6958708763122559,3.490527391433716,0.6328358054161072,4.3550944328308105,1.6197969913482666,3.5404696464538574,0.6311353445053101,5.480896472930908,2.092191219329834,4.648930549621582,0.7220543622970581,4.342485427856445,1.6060972213745117,3.5286684036254883,0.6296509504318237,,,,,,,,,,,,,,,,
13,21811,,,,,,,,,,,,,,,,,4.05121374130249,1.547847032546997,3.2532777786254883,0.6420047879219055,4.12962532043457,1.4835083484649658,3.3298094272613525,0.6100000143051147,5.736582279205322,2.012791395187378,4.925511360168457,0.8055555820465088,4.111252784729004,1.4690779447555542,3.3114404678344727,0.6039032936096191
13,21811,4.243541240692139,1.680617094039917,3.4275012016296387,0.6169154047966003,4.289980411529541,1.5896692276000977,3.477881669998169,0.6287674903869629,5.22197961807251,2.041534185409546,4.392714023590088,0.69486403465271,4.280450344085693,1.5749480724334717,3.4689533710479736,0.6288536787033081,,,,,,,,,,,,,,,,
14,23369,,,,,,,,,,,,,,,,,4.11956787109375,1.6077271699905396,3.3084206581115723,0.6587111949920654,4.2119669914245605,1.5187591314315796,3.401414155960083,0.6194000244140625,5.307962894439697,1.9820183515548706,4.480926036834717,0.7361111044883728,4.203050136566162,1.503093957901001,3.3928182125091553,0.6138833165168762
14,23369,4.261811256408691,1.6554551124572754,3.4421558380126953,0.6213930249214172,4.263370037078857,1.5783214569091797,3.448235034942627,0.6233495473861694,5.232823848724365,2.0527682304382324,4.4017815589904785,0.7250755429267883,4.249295711517334,1.5644948482513428,3.4347946643829346,0.6220322251319885,,,,,,,,,,,,,,,,
15,24927,,,,,,,,,,,,,,,,,4.008877754211426,1.5493884086608887,3.196367025375366,0.5680190920829773,4.051145076751709,1.462575912475586,3.2358572483062744,0.5910000205039978,5.47911262512207,1.904127597808838,4.658512115478516,0.7083333134651184,4.032269477844238,1.447458267211914,3.2168095111846924,0.5912619233131409
15,24927,4.240808963775635,1.6612367630004883,3.4200994968414307,0.6194030046463013,4.193729400634766,1.5530775785446167,3.3768019676208496,0.6109082102775574,5.190180778503418,2.009225606918335,4.360360145568848,0.6918429136276245,4.174925804138184,1.5367605686187744,3.3585243225097656,0.608965277671814,,,,,,,,,,,,,,,,
16,26485,,,,,,,,,,,,,,,,,4.195923805236816,1.6503773927688599,3.3887112140655518,0.6181384325027466,4.024171829223633,1.4706941843032837,3.2115607261657715,0.5964000225067139,5.477352142333984,2.051262378692627,4.6351776123046875,0.625,3.98500657081604,1.444726586341858,3.172365665435791,0.5939232707023621
16,26485,4.199894428253174,1.6409847736358643,3.380014657974243,0.6164178848266602,4.167181491851807,1.5428671836853027,3.351248025894165,0.6128747463226318,5.018744468688965,1.9727665185928345,4.191612243652344,0.6737160086631775,4.151785850524902,1.5278311967849731,3.3363635540008545,0.611667275428772,,,,,,,,,,,,,,,,
17,28043,,,,,,,,,,,,,,,,,3.9521327018737793,1.5447825193405151,3.136625051498413,0.5560859441757202,4.022004127502441,1.495478630065918,3.202854633331299,0.5717999935150146,4.865986347198486,1.9350935220718384,4.042867183685303,0.6666666865348816,4.015020847320557,1.4838773012161255,3.19559645652771,0.5717453956604004
17,28043,4.069410800933838,1.5963996648788452,3.253877639770508,0.6129353046417236,4.118698596954346,1.52698814868927,3.3041932582855225,0.6082995533943176,5.076565265655518,1.9946563243865967,4.2495012283325195,0.712990939617157,4.109043598175049,1.5139516592025757,3.294811248779297,0.6063518524169922,,,,,,,,,,,,,,,,
18,29601,,,,,,,,,,,,,,,,,3.9952094554901123,1.5496419668197632,3.1886608600616455,0.5871121883392334,3.9365320205688477,1.4265360832214355,3.132424831390381,0.5770000219345093,5.679418087005615,2.0752158164978027,4.847004413604736,0.6527777910232544,3.903247833251953,1.404738426208496,3.0998222827911377,0.57485032081604
18,29601,4.057351112365723,1.5943576097488403,3.2433109283447266,0.5890547037124634,4.077913284301758,1.5024956464767456,3.2665650844573975,0.6010354161262512,5.08027458190918,1.941754937171936,4.254765510559082,0.6827794313430786,4.065049171447754,1.4878753423690796,3.2541520595550537,0.6009036302566528,,,,,,,,,,,,,,,,
19,31159,,,,,,,,,,,,,,,,,4.006105422973633,1.5361517667770386,3.2001030445098877,0.6038185954093933,4.0211639404296875,1.4268831014633179,3.211568832397461,0.5867999792098999,5.702340602874756,2.1123056411743164,4.8635382652282715,0.6944444179534912,3.995718240737915,1.4057841300964355,3.1862566471099854,0.5834996700286865
19,31159,4.119906425476074,1.5989229679107666,3.3015005588531494,0.5840796232223511,4.084992408752441,1.50343656539917,3.2695398330688477,0.6004735827445984,4.825910568237305,1.946837067604065,3.9953510761260986,0.6737160086631775,4.071023464202881,1.4884331226348877,3.2560524940490723,0.6008593440055847,,,,,,,,,,,,,,,,
20,32717,,,,,,,,,,,,,,,,,3.7361769676208496,1.4521747827529907,2.9284565448760986,0.5560859441757202,3.667093276977539,1.2989699840545654,2.859417200088501,0.54339998960495,5.489251136779785,2.019219160079956,4.657564640045166,0.7361111044883728,3.6315770149230957,1.2732325792312622,2.8242886066436768,0.5391439199447632
20,32717,3.861931085586548,1.4892033338546753,3.0439720153808594,0.5796020030975342,3.8366339206695557,1.3877238035202026,3.0207724571228027,0.565878689289093,4.674557685852051,1.8366254568099976,3.8472118377685547,0.670694887638092,3.8220980167388916,1.3721083402633667,3.00658917427063,0.5631201267242432,,,,,,,,,,,,,,,,
21,34275,,,,,,,,,,,,,,,,,3.8459959030151367,1.4839961528778076,3.034576177597046,0.5656324625015259,3.7193171977996826,1.2951220273971558,2.905820608139038,0.5465999841690063,5.335906505584717,2.035710096359253,4.508084774017334,0.6111111044883728,3.681732416152954,1.2657458782196045,2.8682708740234375,0.5438013076782227
21,34275,3.77825665473938,1.4608478546142578,2.9616734981536865,0.5547263622283936,3.7848703861236572,1.3619143962860107,2.971339464187622,0.5596580505371094,4.623756408691406,1.817340612411499,3.794227361679077,0.670694887638092,3.773155927658081,1.346429705619812,2.9601380825042725,0.5584691762924194,,,,,,,,,,,,,,,,
22,35833,,,,,,,,,,,,,,,,,3.673539161682129,1.4659520387649536,2.854149341583252,0.5250596404075623,3.6893210411071777,1.3074687719345093,2.868863582611084,0.5335999727249146,5.658127307891846,1.9663499593734741,4.8287248611450195,0.6527777910232544,3.659350633621216,1.2822209596633911,2.838934898376465,0.5324905514717102
22,35833,3.80290150642395,1.4486620426177979,2.9856038093566895,0.5552238821983337,3.743678092956543,1.344276785850525,2.9285550117492676,0.5507484674453735,4.7242937088012695,1.8646388053894043,3.8965179920196533,0.6797583103179932,3.724027395248413,1.3273524045944214,2.909282922744751,0.5484585165977478,,,,,,,,,,,,,,,,
23,37391,,,,,,,,,,,,,,,,,3.7510759830474854,1.4295051097869873,2.9470295906066895,0.5966587066650391,3.687582492828369,1.3042374849319458,2.883084297180176,0.5568000078201294,4.958147048950195,1.9173880815505981,4.136767864227295,0.6388888955116272,3.661393880844116,1.2828059196472168,2.8571224212646484,0.5517852902412415
23,37391,3.7979469299316406,1.444427728652954,2.9800214767456055,0.5686567425727844,3.726961612701416,1.3351428508758545,2.9130406379699707,0.552715003490448,4.660608768463135,1.8059638738632202,3.8330228328704834,0.6978852152824402,3.7069454193115234,1.3185088634490967,2.8935935497283936,0.549167275428772,,,,,,,,,,,,,,,,
24,38949,,,,,,,,,,,,,,,,,3.768994092941284,1.4459456205368042,2.950904130935669,0.553699254989624,3.6181585788726807,1.2695847749710083,2.802018165588379,0.5149999856948853,5.7958574295043945,2.0782551765441895,4.974097728729248,0.6666666865348816,3.5693702697753906,1.2402828931808472,2.7534985542297363,0.5089820623397827
24,38949,3.7696516513824463,1.4470634460449219,2.9477627277374268,0.5447761416435242,3.7104556560516357,1.3311485052108765,2.8936338424682617,0.5462134480476379,4.666748523712158,1.827215313911438,3.8360226154327393,0.6616314053535461,3.691166877746582,1.313555121421814,2.874997615814209,0.5446491837501526,,,,,,,,,,,,,,,,
25,40507,,,,,,,,,,,,,,,,,3.796705484390259,1.4642690420150757,2.9859302043914795,0.5560859441757202,3.5990936756134033,1.265352487564087,2.7872021198272705,0.5175999999046326,5.530220985412598,1.9685086011886597,4.700066566467285,0.6527777910232544,3.5498950481414795,1.2356401681900024,2.738189697265625,0.5118651390075684
25,40507,3.7175471782684326,1.4271124601364136,2.8982198238372803,0.5378109216690063,3.6905736923217773,1.3239738941192627,2.874523401260376,0.5412770509719849,4.685518741607666,1.8484998941421509,3.853262186050415,0.6223564743995667,3.673585891723633,1.3071013689041138,2.8580665588378906,0.5403968691825867,,,,,,,,,,,,,,,,
26,42065,,,,,,,,,,,,,,,,,3.794163227081299,1.4620774984359741,2.986523389816284,0.5799522399902344,3.553133249282837,1.2389540672302246,2.745399236679077,0.5166000127792358,5.661413669586182,1.9764561653137207,4.835147380828857,0.6388888955116272,3.497070074081421,1.206443190574646,2.689624071121216,0.5087602734565735
26,42065,3.745612621307373,1.4259567260742188,2.9259650707244873,0.5467661619186401,3.6781561374664307,1.311945915222168,2.862020254135132,0.5450897216796875,4.620150566101074,1.7672733068466187,3.7884461879730225,0.6827794313430786,3.658336639404297,1.2951186895370483,2.8427460193634033,0.5429216623306274,,,,,,,,,,,,,,,,
27,43623,,,,,,,,,,,,,,,,,3.826420783996582,1.4552087783813477,3.009371042251587,0.5584725737571716,3.643859386444092,1.2753056287765503,2.8272039890289307,0.510200023651123,5.4803948402404785,1.9446474313735962,4.651742935180664,0.625,3.5975687503814697,1.2478998899459839,2.781142234802246,0.5038810968399048
27,43623,3.740767478942871,1.42470383644104,2.923069477081299,0.5487562417984009,3.6503560543060303,1.3022994995117188,2.8373970985412598,0.5417987704277039,4.515558242797852,1.7473647594451904,3.68900728225708,0.6435045599937439,3.629624366760254,1.2848780155181885,2.8172874450683594,0.5396881699562073,,,,,,,,,,,,,,,,
28,45181,,,,,,,,,,,,,,,,,3.629032611846924,1.4390825033187866,2.8150901794433594,0.5011933445930481,3.613804578781128,1.2510013580322266,2.79950213432312,0.5296000242233276,5.645090103149414,1.9708644151687622,4.817431926727295,0.6666666865348816,3.579953908920288,1.2220293283462524,2.7658307552337646,0.5300509929656982
28,45181,3.716325521469116,1.4002264738082886,2.8999414443969727,0.5412935614585876,3.6624820232391357,1.3060425519943237,2.847071409225464,0.539551317691803,4.570913791656494,1.7559889554977417,3.744877576828003,0.6435045599937439,3.6443750858306885,1.2910605669021606,2.829200506210327,0.5378720760345459,,,,,,,,,,,,,,,,
29,46739,,,,,,,,,,,,,,,,,3.636867046356201,1.417969822883606,2.823322057723999,0.5441527366638184,3.587003469467163,1.2526804208755493,2.774871826171875,0.5242000222206116,5.917441368103027,2.05914568901062,5.094433307647705,0.6527777910232544,3.545158624649048,1.224442958831787,2.733330249786377,0.5202927589416504
29,46739,3.6249160766601562,1.3909938335418701,2.8093373775482178,0.5373134613037109,3.6194007396698,1.293288230895996,2.806974172592163,0.5399526357650757,4.435953140258789,1.7595690488815308,3.6088595390319824,0.670694887638092,3.6069345474243164,1.2777522802352905,2.795008420944214,0.5382707118988037,,,,,,,,,,,,,,,,
30,48297,,,,,,,,,,,,,,,,,3.6919164657592773,1.4074175357818604,2.8764519691467285,0.517899751663208,3.5127222537994385,1.222113847732544,2.7030389308929443,0.5072000026702881,5.725748538970947,2.0577001571655273,4.90185022354126,0.5833333134651184,3.4607326984405518,1.1915524005889893,2.6518146991729736,0.5049900412559509
30,48297,3.5213682651519775,1.316265344619751,2.7050352096557617,0.5189054608345032,3.5194952487945557,1.2334070205688477,2.706003189086914,0.5170766711235046,4.423980236053467,1.7082067728042603,3.596540689468384,0.5981873273849487,3.506065607070923,1.2190687656402588,2.693032741546631,0.5157246589660645,,,,,,,,,,,,,,,,
31,49855,,,,,,,,,,,,,,,,,3.5475316047668457,1.3982340097427368,2.734480142593384,0.5346062183380127,3.501058578491211,1.2082462310791016,2.6871421337127686,0.5026000142097473,5.908685684204102,2.0759317874908447,5.080012321472168,0.6388888955116272,3.458296060562134,1.1767364740371704,2.6445329189300537,0.4974495470523834
31,49855,3.5008692741394043,1.3182227611541748,2.684025287628174,0.5064676403999329,3.464219570159912,1.219992756843567,2.6515939235687256,0.5075249671936035,4.291974067687988,1.7038099765777588,3.462865114212036,0.6102719306945801,3.448822498321533,1.2041547298431396,2.6368112564086914,0.5061126947402954,,,,,,,,,,,,,,,,
32,51413,,,,,,,,,,,,,,,,,3.76784086227417,1.4642229080200195,2.950392723083496,0.5441527366638184,3.5304441452026367,1.25167977809906,2.7174413204193115,0.5040000081062317,5.617395401000977,2.033897876739502,4.7858781814575195,0.7222222089767456,3.475057363510132,1.2194392681121826,2.6627657413482666,0.4967842102050781
32,51413,3.4823524951934814,1.3237192630767822,2.6661758422851562,0.5034825801849365,3.4467711448669434,1.2163389921188354,2.632733106613159,0.5064815282821655,4.431381702423096,1.7128150463104248,3.599060297012329,0.634441077709198,3.429169178009033,1.1994996070861816,2.615589141845703,0.5048724412918091,,,,,,,,,,,,,,,,
33,52971,,,,,,,,,,,,,,,,,3.761341094970703,1.4395018815994263,2.9407012462615967,0.5727923512458801,3.517277717590332,1.2310466766357422,2.703596591949463,0.49959999322891235,5.693309307098389,2.0813610553741455,4.867574691772461,0.6666666865348816,3.459851026535034,1.198098063468933,2.6470093727111816,0.49013084173202515
33,52971,3.4519941806793213,1.3104114532470703,2.6359810829162598,0.5064676403999329,3.438917636871338,1.206465721130371,2.6276333332061768,0.504193902015686,4.1453704833984375,1.6043683290481567,3.318194627761841,0.6132930517196655,3.427398681640625,1.19137704372406,2.616765022277832,0.5023919343948364,,,,,,,,,,,,,,,,
34,54529,,,,,,,,,,,,,,,,,3.69339656829834,1.4044177532196045,2.8733937740325928,0.5059666037559509,3.5117952823638916,1.2097567319869995,2.695810317993164,0.5,5.615705490112305,2.0153536796569824,4.7855939865112305,0.6388888955116272,3.4613234996795654,1.1788043975830078,2.6459391117095947,0.4972277581691742
34,54529,3.4764175415039062,1.3170446157455444,2.657177448272705,0.5034825801849365,3.4384424686431885,1.2072103023529053,2.6248316764831543,0.5045149922370911,4.3581414222717285,1.6763309240341187,3.528465509414673,0.616314172744751,3.4215798377990723,1.1905534267425537,2.6087021827697754,0.5029677748680115,,,,,,,,,,,,,,,,
35,56087,,,,,,,,,,,,,,,,,3.6535778045654297,1.4104012250900269,2.8328096866607666,0.5155131220817566,3.5178866386413574,1.230610966682434,2.6977672576904297,0.4830000102519989,5.60810661315918,2.098498821258545,4.777673721313477,0.5972222089767456,3.4719016551971436,1.2000452280044556,2.6520066261291504,0.4781548082828522
35,56087,3.422410726547241,1.288509726524353,2.6041061878204346,0.49701493978500366,3.426379442214966,1.2014366388320923,2.611654758453369,0.5037925839424133,4.178565979003906,1.6175131797790527,3.3505239486694336,0.6223564743995667,3.4157028198242188,1.187584638595581,2.601491928100586,0.5026577115058899,,,,,,,,,,,,,,,,
36,57645,,,,,,,,,,,,,,,,,3.810513973236084,1.4601895809173584,2.9835612773895264,0.5489259958267212,3.5736234188079834,1.2599260807037354,2.7518668174743652,0.5063999891281128,5.578580856323242,2.092189073562622,4.745113372802734,0.5972222089767456,3.5195963382720947,1.2280267477035522,2.6985080242156982,0.5009980201721191
36,57645,3.417541027069092,1.282712697982788,2.599367618560791,0.49253731966018677,3.404191017150879,1.1936981678009033,2.5896339416503906,0.49713048338890076,4.228497505187988,1.6411916017532349,3.3977437019348145,0.5951661467552185,3.3909194469451904,1.1792126893997192,2.5769217014312744,0.49610206484794617,,,,,,,,,,,,,,,,
37,59203,,,,,,,,,,,,,,,,,3.728644609451294,1.4296926259994507,2.9118123054504395,0.5489259958267212,3.503659725189209,1.2188385725021362,2.6898210048675537,0.4957999885082245,5.695281028747559,2.036055564880371,4.8638834953308105,0.6666666865348816,3.447756052017212,1.1861953735351562,2.6344759464263916,0.48813483119010925
37,59203,3.4154131412506104,1.277279257774353,2.5984325408935547,0.4960198998451233,3.411996364593506,1.1956987380981445,2.597698211669922,0.5019464492797852,4.083985328674316,1.6266661882400513,3.254225969314575,0.5981873273849487,3.401840925216675,1.1821154356002808,2.5880064964294434,0.5010630488395691,,,,,,,,,,,,,,,,
38,60761,,,,,,,,,,,,,,,,,3.6879398822784424,1.4313465356826782,2.863765239715576,0.5417661070823669,3.531137466430664,1.227341651916504,2.710606098175049,0.49619999527931213,5.339433193206787,2.025482654571533,4.5049943923950195,0.6666666865348816,3.487691879272461,1.1956394910812378,2.6677205562591553,0.489243745803833
38,60761,3.415806770324707,1.2664541006088257,2.598525285720825,0.4955223798751831,3.3862147331237793,1.1824748516082764,2.571620225906372,0.49215394258499146,4.163792133331299,1.640067219734192,3.335540294647217,0.5891238451004028,3.3721797466278076,1.1682891845703125,2.5580248832702637,0.4904323220252991,,,,,,,,,,,,,,,,
39,62319,,,,,,,,,,,,,,,,,3.738091230392456,1.428907036781311,2.9182324409484863,0.5393794775009155,3.5427749156951904,1.2116918563842773,2.7261605262756348,0.49540001153945923,5.7256317138671875,2.150623321533203,4.893896102905273,0.6111111044883728,3.4897689819335938,1.1765143871307373,2.6736979484558105,0.48946550488471985
39,62319,3.4488229751586914,1.281272053718567,2.6312062740325928,0.4960198998451233,3.3821823596954346,1.1829167604446411,2.5667221546173096,0.489665687084198,4.048564434051514,1.591231346130371,3.2181668281555176,0.5981873273849487,3.3664774894714355,1.1681725978851318,2.5514285564422607,0.4875088632106781,,,,,,,,,,,,,,,,
40,63877,,,,,,,,,,,,,,,,,3.621420383453369,1.3902841806411743,2.8029205799102783,0.5226730108261108,3.462021827697754,1.1863211393356323,2.6454994678497314,0.4862000048160553,5.690920352935791,2.1412408351898193,4.857789039611816,0.6388888955116272,3.411618709564209,1.152119517326355,2.5955450534820557,0.4803725779056549
40,63877,3.3804337978363037,1.2495293617248535,2.5627691745758057,0.4820895493030548,3.3215579986572266,1.1530683040618896,2.507669687271118,0.4832042455673218,4.146016597747803,1.622726559638977,3.318437099456787,0.6404833793640137,3.304229736328125,1.137593388557434,2.4908761978149414,0.4809975326061249,,,,,,,,,,,,,,,,
41,65435,,,,,,,,,,,,,,,,,3.6610326766967773,1.397364854812622,2.8413500785827637,0.5226730108261108,3.536064863204956,1.2161304950714111,2.7156007289886475,0.4867999851703644,5.526038646697998,2.113147020339966,4.689929962158203,0.5833333134651184,3.49267578125,1.1849651336669922,2.672389507293701,0.48192504048347473
41,65435,3.3415775299072266,1.2544584274291992,2.523824453353882,0.46815919876098633,3.3028385639190674,1.1442264318466187,2.4876015186309814,0.47714412212371826,4.03965425491333,1.5470257997512817,3.2097008228302,0.5891238451004028,3.2885870933532715,1.128506064414978,2.473789691925049,0.47630226612091064,,,,,,,,,,,,,,,,
