epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
19,31159,,,,,,,,,,,,,,,,,4.145674228668213,1.5762250423431396,3.327622413635254,0.6276849508285522,3.9433882236480713,1.3626823425292969,3.1265621185302734,0.5953999757766724,4.88405179977417,1.6952869892120361,4.05291748046875,0.6805555820465088,3.9095702171325684,1.337527871131897,3.0930867195129395,0.5910401344299316
19,31159,4.106600761413574,1.5424481630325317,3.2845659255981445,0.5880597233772278,4.068483352661133,1.4456452131271362,3.248621702194214,0.594052255153656,4.994058132171631,1.9396830797195435,4.163303375244141,0.6797583103179932,4.051519870758057,1.429781198501587,3.232008457183838,0.5933291912078857,,,,,,,,,,,,,,,,
20,32717,,,,,,,,,,,,,,,,,3.9933624267578125,1.5028738975524902,3.1744720935821533,0.6229116916656494,3.7538809776306152,1.3064820766448975,2.9346096515655518,0.5529999732971191,4.87817907333374,1.8204383850097656,4.045347690582275,0.7361111044883728,3.713674545288086,1.2800251245498657,2.894584894180298,0.5435795187950134
20,32717,3.874821186065674,1.4674122333526611,3.0545194149017334,0.5671641826629639,3.844097137451172,1.3530186414718628,3.0253331661224365,0.5689689517021179,4.593868255615234,1.7557297945022583,3.76375675201416,0.6858006119728088,3.8303699493408203,1.336929440498352,3.011909008026123,0.5674167275428772,,,,,,,,,,,,,,,,
21,34275,,,,,,,,,,,,,,,,,3.7438137531280518,1.461888313293457,2.9270522594451904,0.5489259958267212,3.69036865234375,1.3045181035995483,2.869915246963501,0.5347999930381775,5.300363540649414,2.0016582012176514,4.465633392333984,0.625,3.6596944332122803,1.2787622213363647,2.839124917984009,0.5320470333099365
21,34275,3.881662130355835,1.440195083618164,3.0632688999176025,0.5796020030975342,3.781740427017212,1.3216508626937866,2.964704751968384,0.5627884864807129,4.918939590454102,1.8163706064224243,4.089035511016846,0.7039275169372559,3.7561657428741455,1.3038424253463745,2.9394421577453613,0.5592221617698669,,,,,,,,,,,,,,,,
22,35833,,,,,,,,,,,,,,,,,3.7548067569732666,1.450203776359558,2.9380762577056885,0.5226730108261108,3.6600167751312256,1.2743408679962158,2.8421790599823,0.527400016784668,5.152397155761719,1.8799749612808228,4.319478988647461,0.6666666865348816,3.627377510070801,1.2483282089233398,2.809678554534912,0.5256154537200928
22,35833,3.8627965450286865,1.4510064125061035,3.041867256164551,0.5601990222930908,3.775975227355957,1.3206151723861694,2.9575300216674805,0.5628687143325806,4.615248203277588,1.8029054403305054,3.7824034690856934,0.670694887638092,3.755939245223999,1.301933765411377,2.9379236698150635,0.5615255236625671,,,,,,,,,,,,,,,,
23,37391,,,,,,,,,,,,,,,,,3.881159782409668,1.4743486642837524,3.06199312210083,0.6062052249908447,3.7415108680725098,1.304766058921814,2.926147222518921,0.5404000282287598,5.126856327056885,1.9099657535552979,4.290530681610107,0.6666666865348816,3.7064123153686523,1.279344081878662,2.8917369842529297,0.5322688221931458
23,37391,3.83953595161438,1.4319181442260742,3.0184831619262695,0.5587064623832703,3.762665271759033,1.3167599439620972,2.945037841796875,0.5575711131095886,4.6384077072143555,1.758053183555603,3.8115429878234863,0.6253776550292969,3.7429826259613037,1.300037145614624,2.925797462463379,0.5564758777618408,,,,,,,,,,,,,,,,
